"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"12","GO:0010948","negative regulation of cell cycle process","41/208","304/18493",2.00988816082915e-32,3.72164291113531e-30,2.17326503472111e-30,41,"bp","ChemoRes","641/2956/6118/3364/5810/5111/472/5888/1111/4361/4683/672/11073/5591/5884/11200/7157/8243/63967/5932/51720/84142/79184/9577/5371/4193/2033/5925/1869/983/2648/9126/1017/4869/8850/5928/5931/595/1026/5933/23468","BLM/MSH6/RPA2/HUS1/RAD1/PCNA/ATM/RAD51/CHEK1/MRE11/NBN/BRCA1/TOPBP1/PRKDC/RAD17/CHEK2/TP53/SMC1A/CLSPN/RBBP8/UIMC1/ABRAXAS1/BRCC3/BABAM2/PML/MDM2/EP300/RB1/E2F1/CDK1/KAT2A/SMC3/CDK2/NPM1/KAT2B/RBBP4/RBBP7/CCND1/CDKN1A/RBL1/CBX5"
"13","GO:0031570","DNA integrity checkpoint","41/208","158/18493",9.32377921679232e-45,7.7690390323922e-42,4.53675467680237e-42,41,"bp","ChemoRes","641/545/4436/79968/2956/6118/1763/3364/5883/5810/5111/472/1111/4361/4683/672/84126/11073/5591/5884/3014/9656/7158/11200/7157/63967/83990/51720/84142/79184/9577/7153/7155/5371/4193/2033/1869/983/1017/595/1026","BLM/ATR/MSH2/WDR76/MSH6/RPA2/DNA2/HUS1/RAD9A/RAD1/PCNA/ATM/CHEK1/MRE11/NBN/BRCA1/ATRIP/TOPBP1/PRKDC/RAD17/H2AFX/MDC1/TP53BP1/CHEK2/TP53/CLSPN/BRIP1/UIMC1/ABRAXAS1/BRCC3/BABAM2/TOP2A/TOP2B/PML/MDM2/EP300/E2F1/CDK1/CDK2/CCND1/CDKN1A"
"14","GO:0051054","positive regulation of DNA metabolic process","41/208","220/18493",2.34831366273762e-38,7.11539039809499e-36,4.15505450947546e-36,41,"bp","ChemoRes","2187/3082/10111/641/545/4436/2956/1763/5111/7486/472/5888/4361/4683/4292/672/7520/3014/9025/7158/5982/5984/51720/84142/79184/9577/22976/142/4609/5371/5983/63922/5985/983/1017/4255/23411/10155/3725/1786/1499","FANCB/HGF/RAD50/BLM/ATR/MSH2/MSH6/DNA2/PCNA/WRN/ATM/RAD51/MRE11/NBN/MLH1/BRCA1/XRCC5/H2AFX/RNF8/TP53BP1/RFC2/RFC4/UIMC1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/PARP1/MYC/PML/RFC3/CHTF18/RFC5/CDK1/CDK2/MGMT/SIRT1/TRIM28/JUN/DNMT1/CTNNB1"
"15","GO:0010212","response to ionizing radiation","39/208","146/18493",4.07334053477641e-43,1.93949200034426e-40,1.13257242839122e-40,39,"bp","ChemoRes","867/641/2177/545/4436/3364/5883/5810/7486/472/5888/672/11073/5591/64421/7520/3014/9025/7158/11200/7157/9400/2547/51720/84142/79184/9577/22976/142/4609/5371/10524/4193/4255/23411/9112/23028/595/1026","CBL/BLM/FANCD2/ATR/MSH2/HUS1/RAD9A/RAD1/WRN/ATM/RAD51/BRCA1/TOPBP1/PRKDC/DCLRE1C/XRCC5/H2AFX/RNF8/TP53BP1/CHEK2/TP53/RECQL5/XRCC6/UIMC1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/PARP1/MYC/PML/KAT5/MDM2/MGMT/SIRT1/MTA1/KDM1A/CCND1/CDKN1A"
"16","GO:0032200","telomere organization","38/208","170/18493",9.26720603661298e-39,3.08875977200311e-36,1.80369094333657e-36,38,"bp","ChemoRes","10111/641/6117/545/6118/1763/3364/5111/2237/7486/472/5888/4361/4683/5981/5591/64421/7520/2547/9156/5982/5984/142/6119/4609/5371/5983/5985/5557/5422/5558/5424/121504/8350/3020/8290/1499/898","RAD50/BLM/RPA1/ATR/RPA2/DNA2/HUS1/PCNA/FEN1/WRN/ATM/RAD51/MRE11/NBN/RFC1/PRKDC/DCLRE1C/XRCC5/XRCC6/EXO1/RFC2/RFC4/PARP1/RPA3/MYC/PML/RFC3/RFC5/PRIM1/POLA1/PRIM2/POLD1/HIST4H4/HIST1H3A/H3F3A/HIST3H3/CTNNB1/CCNE1"
"17","GO:0000077","DNA damage checkpoint","37/208","146/18493",5.84135127612792e-40,2.16324708925937e-37,1.26323491339889e-37,37,"bp","ChemoRes","641/545/4436/79968/2956/6118/3364/5883/5810/5111/472/1111/4361/4683/672/84126/5591/5884/3014/9656/7158/11200/7157/63967/83990/51720/84142/79184/9577/5371/4193/2033/1869/983/1017/595/1026","BLM/ATR/MSH2/WDR76/MSH6/RPA2/HUS1/RAD9A/RAD1/PCNA/ATM/CHEK1/MRE11/NBN/BRCA1/ATRIP/PRKDC/RAD17/H2AFX/MDC1/TP53BP1/CHEK2/TP53/CLSPN/BRIP1/UIMC1/ABRAXAS1/BRCC3/BABAM2/PML/MDM2/EP300/E2F1/CDK1/CDK2/CCND1/CDKN1A"
"18","GO:0006338","chromatin remodeling","37/208","165/18493",8.49106832151131e-38,2.17697928581517e-35,1.27125387258902e-35,37,"bp","ChemoRes","201254/1111/9025/10856/56916/6597/9557/3065/8467/4609/5925/1029/121504/3066/7150/2648/2099/4869/6595/8850/6599/6598/5928/6601/9031/86/1108/9219/6304/51341/10014/5931/53615/3020/1616/1499/9759","CENPX/CHEK1/RNF8/RUVBL2/SMARCAD1/SMARCA4/CHD1L/HDAC1/SMARCA5/MYC/RB1/CDKN2A/HIST4H4/HDAC2/TOP1/KAT2A/ESR1/NPM1/SMARCA2/KAT2B/SMARCC1/SMARCB1/RBBP4/SMARCC2/BAZ1B/ACTL6A/CHD4/MTA2/SATB1/ZBTB7A/HDAC5/RBBP7/MBD3/H3F3A/DAXX/CTNNB1/HDAC4"
"19","GO:0071103","DNA conformation change","37/208","283/18493",9.10706100159314e-29,1.37971974174136e-26,8.05691664686398e-27,37,"bp","ChemoRes","10111/201254/7156/641/6117/6118/1763/7486/5888/4361/4683/7520/3014/9025/79648/7157/9400/2547/10856/83990/9557/8467/7153/7155/983/1029/121504/8350/7150/4869/5928/1107/1108/5931/3020/8290/1616","RAD50/CENPX/TOP3A/BLM/RPA1/RPA2/DNA2/WRN/RAD51/MRE11/NBN/XRCC5/H2AFX/RNF8/MCPH1/TP53/RECQL5/XRCC6/RUVBL2/BRIP1/CHD1L/SMARCA5/TOP2A/TOP2B/CDK1/CDKN2A/HIST4H4/HIST1H3A/TOP1/NPM1/RBBP4/CHD3/CHD4/RBBP7/H3F3A/HIST3H3/DAXX"
"20","GO:0000723","telomere maintenance","36/208","157/18493",3.68165106366609e-37,8.76495928228505e-35,5.11832542610421e-35,36,"bp","ChemoRes","10111/641/6117/545/6118/1763/3364/5111/2237/7486/472/5888/4361/4683/5981/5591/64421/7520/2547/9156/5982/5984/142/6119/4609/5371/5983/5985/5557/5422/5558/5424/121504/8290/1499/898","RAD50/BLM/RPA1/ATR/RPA2/DNA2/HUS1/PCNA/FEN1/WRN/ATM/RAD51/MRE11/NBN/RFC1/PRKDC/DCLRE1C/XRCC5/XRCC6/EXO1/RFC2/RFC4/PARP1/RPA3/MYC/PML/RFC3/RFC5/PRIM1/POLA1/PRIM2/POLD1/HIST4H4/HIST3H3/CTNNB1/CCNE1"
"21","GO:0000781","chromosome, telomeric region","36/208","158/19659",5.57818870243861e-38,4.87161813346305e-36,3.03375175044907e-36,36,"cc","ChemoRes","10111/641/6117/545/4436/6118/1763/5111/2237/7486/472/5888/1111/4361/4683/5591/64421/7520/5884/3014/9025/7158/675/11200/2547/142/5371/5424/983/121504/1017/23028/3020/8290/4172/23468","RAD50/BLM/RPA1/ATR/MSH2/RPA2/DNA2/PCNA/FEN1/WRN/ATM/RAD51/CHEK1/MRE11/NBN/PRKDC/DCLRE1C/XRCC5/RAD17/H2AFX/RNF8/TP53BP1/BRCA2/CHEK2/XRCC6/PARP1/PML/POLD1/CDK1/HIST4H4/CDK2/KDM1A/H3F3A/HIST3H3/MCM3/CBX5"
"22","GO:0006261","DNA-dependent DNA replication","35/208","148/18493",1.19686320709791e-36,2.65943004617156e-34,1.55298250520985e-34,35,"bp","ChemoRes","57697/201254/641/6117/2956/4437/6118/1763/5111/2237/7486/5888/353497/4361/4683/5981/675/11200/8243/5982/50484/5984/6119/5983/5426/63922/5985/5557/5422/5558/5424/9126/1017/898/4172","FANCM/CENPX/BLM/RPA1/MSH6/MSH3/RPA2/DNA2/PCNA/FEN1/WRN/RAD51/POLN/MRE11/NBN/RFC1/BRCA2/CHEK2/SMC1A/RFC2/RRM2B/RFC4/RPA3/RFC3/POLE/CHTF18/RFC5/PRIM1/POLA1/PRIM2/POLD1/SMC3/CDK2/CCNE1/MCM3"
"23","GO:0016887","ATPase activity","35/208","445/17632",3.66557689714795e-19,1.0376402293465e-17,6.14392241060427e-18,35,"mf","ChemoRes","10111/641/4436/2956/4437/1763/7486/5888/4361/4683/4292/5981/7520/5884/9400/2547/5395/10856/83990/5378/5982/5984/56852/6597/9557/8467/7153/7155/5983/63922/5985/6595/5928/1107/1108","RAD50/BLM/MSH2/MSH6/MSH3/DNA2/WRN/RAD51/MRE11/NBN/MLH1/RFC1/XRCC5/RAD17/RECQL5/XRCC6/PMS2/RUVBL2/BRIP1/PMS1/RFC2/RFC4/RAD18/SMARCA4/CHD1L/SMARCA5/TOP2A/TOP2B/RFC3/CHTF18/RFC5/SMARCA2/RBBP4/CHD3/CHD4"
"24","GO:0018205","peptidyl-lysine modification","35/208","361/18493",8.64319099151509e-23,7.3866039935179e-21,4.31343053800578e-21,35,"bp","ChemoRes","9252/2122/1111/672/675/10856/6613/22976/7341/51588/5371/10524/4193/2033/7329/1387/3066/2648/5970/23411/10155/8850/6598/86/25942/1786/8554/9063/4000/1487/53615/5926/1499/9759/6839","RPS6KA5/MECOM/CHEK1/BRCA1/BRCA2/RUVBL2/SUMO2/PAXIP1/SUMO1/PIAS4/PML/KAT5/MDM2/EP300/UBE2I/CREBBP/HDAC2/KAT2A/RELA/SIRT1/TRIM28/KAT2B/SMARCB1/ACTL6A/SIN3A/DNMT1/PIAS1/PIAS2/LMNA/CTBP1/MBD3/ARID4A/CTNNB1/HDAC4/SUV39H1"
"25","GO:0045930","negative regulation of mitotic cell cycle","35/208","281/18493",1.70170187064195e-26,2.025632976732e-24,1.18287472135976e-24,35,"bp","ChemoRes","641/4436/2956/6118/3364/5883/5111/472/1111/4361/4683/672/11073/5591/5884/9656/79648/11200/7157/9400/63967/7153/7155/5371/4193/2033/5925/1869/983/1017/4088/595/1499/1026/5933","BLM/MSH2/MSH6/RPA2/HUS1/RAD9A/PCNA/ATM/CHEK1/MRE11/NBN/BRCA1/TOPBP1/PRKDC/RAD17/MDC1/MCPH1/CHEK2/TP53/RECQL5/CLSPN/TOP2A/TOP2B/PML/MDM2/EP300/RB1/E2F1/CDK1/CDK2/SMAD3/CCND1/CTNNB1/CDKN1A/RBL1"
"26","GO:0140097","catalytic activity, acting on DNA","34/208","185/17632",6.1352946785154e-31,7.52596147231222e-29,4.45616139807961e-29,34,"mf","ChemoRes","10111/7156/641/1763/5883/5810/5111/2237/7486/5888/353497/4361/4683/64421/7520/9400/2547/10856/9156/83990/5932/22909/11277/9557/7153/7155/5426/5422/5424/7150/4255/1107/1108/1786","RAD50/TOP3A/BLM/DNA2/RAD9A/RAD1/PCNA/FEN1/WRN/RAD51/POLN/MRE11/NBN/DCLRE1C/XRCC5/RECQL5/XRCC6/RUVBL2/EXO1/BRIP1/RBBP8/FAN1/TREX1/CHD1L/TOP2A/TOP2B/POLE/POLA1/POLD1/TOP1/MGMT/CHD3/CHD4/DNMT1"
"27","GO:1901987","regulation of cell cycle phase transition","33/208","412/18493",6.01496559821464e-19,2.86398290554991e-17,1.67243178813517e-17,33,"bp","ChemoRes","641/2956/6118/3364/5111/472/1111/4361/4683/672/11073/5591/5884/11200/7157/63967/51720/84142/79184/9577/22976/5371/4193/2033/5925/1869/983/1017/4869/25942/595/1026/5933","BLM/MSH6/RPA2/HUS1/PCNA/ATM/CHEK1/MRE11/NBN/BRCA1/TOPBP1/PRKDC/RAD17/CHEK2/TP53/CLSPN/UIMC1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/PML/MDM2/EP300/RB1/E2F1/CDK1/CDK2/NPM1/SIN3A/CCND1/CDKN1A/RBL1"
"28","GO:2001020","regulation of response to DNA damage stimulus","33/208","206/18493",1.19510762428875e-28,1.73186683119757e-26,1.01132906055373e-26,33,"bp","ChemoRes","2187/5893/641/116028/545/79968/6118/5883/5111/472/5888/1111/672/3014/9025/7158/11200/9400/51720/84142/79184/9577/22976/142/51588/4609/5371/4193/4255/23411/10155/23028/3622","FANCB/RAD52/BLM/RMI2/ATR/WDR76/RPA2/RAD9A/PCNA/ATM/RAD51/CHEK1/BRCA1/H2AFX/RNF8/TP53BP1/CHEK2/RECQL5/UIMC1/ABRAXAS1/BRCC3/BABAM2/PAXIP1/PARP1/PIAS4/MYC/PML/MDM2/MGMT/SIRT1/TRIM28/KDM1A/ING2"
"29","GO:0005667","transcription factor complex","32/208","356/19659",1.16978844280862e-20,2.18917551439899e-19,1.36328728297246e-19,32,"cc","ChemoRes","5591/7157/2547/142/3065/10524/2033/5925/7528/1869/1385/2648/1017/1051/5970/10155/3091/1050/25942/9219/3725/861/4088/6774/860/1487/23028/3622/6878/1499/5933/6886","PRKDC/TP53/XRCC6/PARP1/HDAC1/KAT5/EP300/RB1/YY1/E2F1/CREB1/KAT2A/CDK2/CEBPB/RELA/TRIM28/HIF1A/CEBPA/SIN3A/MTA2/JUN/RUNX1/SMAD3/STAT3/RUNX2/CTBP1/KDM1A/ING2/TAF6/CTNNB1/RBL1/TAL1"
"30","GO:0033044","regulation of chromosome organization","32/208","330/18493",6.93445763588299e-21,4.44472063469192e-19,2.59550853618373e-19,32,"bp","ChemoRes","9252/10111/116028/545/2237/472/1111/4361/4683/672/7520/79648/10856/22976/142/4609/7153/5371/5925/2648/23411/10155/6598/25942/1786/4000/1487/23028/3020/3622/1499/6886","RPS6KA5/RAD50/RMI2/ATR/FEN1/ATM/CHEK1/MRE11/NBN/BRCA1/XRCC5/MCPH1/RUVBL2/PAXIP1/PARP1/MYC/TOP2A/PML/RB1/KAT2A/SIRT1/TRIM28/SMARCB1/SIN3A/DNMT1/LMNA/CTBP1/KDM1A/H3F3A/ING2/CTNNB1/TAL1"
"31","GO:0071214","cellular response to abiotic stimulus","32/208","319/18493",2.45881212377307e-21,1.74366400181609e-19,1.01821805528699e-19,32,"bp","ChemoRes","5105/841/641/545/3364/5883/5810/5111/7486/472/5888/1111/7520/3014/7158/11200/7157/2547/10856/142/4609/5424/4193/2033/7528/1387/4255/23411/4869/23028/9759/1026","PCK1/CASP8/BLM/ATR/HUS1/RAD9A/RAD1/PCNA/WRN/ATM/RAD51/CHEK1/XRCC5/H2AFX/TP53BP1/CHEK2/TP53/XRCC6/RUVBL2/PARP1/MYC/POLD1/MDM2/EP300/YY1/CREBBP/MGMT/SIRT1/NPM1/KDM1A/HDAC4/CDKN1A"
"32","GO:0071824","protein-DNA complex subunit organization","32/208","290/18493",1.29401817874903e-22,1.07824064744263e-20,6.29642003291305e-21,32,"bp","ChemoRes","5893/201254/6117/6118/5888/3014/9025/7157/7316/6597/9557/142/6119/8467/4609/5925/121504/1385/8350/11198/2099/4869/6599/6598/5928/6601/8554/5931/3020/8290/6878/1616","RAD52/CENPX/RPA1/RPA2/RAD51/H2AFX/RNF8/TP53/UBC/SMARCA4/CHD1L/PARP1/RPA3/SMARCA5/MYC/RB1/HIST4H4/CREB1/HIST1H3A/SUPT16H/ESR1/NPM1/SMARCC1/SMARCB1/RBBP4/SMARCC2/PIAS1/RBBP7/H3F3A/HIST3H3/TAF6/DAXX"
"33","GO:0104004","cellular response to environmental stimulus","32/208","319/18493",2.45881212377307e-21,1.74366400181609e-19,1.01821805528699e-19,32,"bp","ChemoRes","5105/841/641/545/3364/5883/5810/5111/7486/472/5888/1111/7520/3014/7158/11200/7157/2547/10856/142/4609/5424/4193/2033/7528/1387/4255/23411/4869/23028/9759/1026","PCK1/CASP8/BLM/ATR/HUS1/RAD9A/RAD1/PCNA/WRN/ATM/RAD51/CHEK1/XRCC5/H2AFX/TP53BP1/CHEK2/TP53/XRCC6/RUVBL2/PARP1/MYC/POLD1/MDM2/EP300/YY1/CREBBP/MGMT/SIRT1/NPM1/KDM1A/HDAC4/CDKN1A"
