"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","ont","comparison","geneID","symbol"
"11","GO:0007159","leukocyte cell-cell adhesion","38/117","327/18493",7.1074200244109e-38,4.72608570251691e-35,1.73730607928875e-35,38,"bp","ChemoRes","2064/2056/3553/3479/3569/6347/3383/7124/207/3952/3586/7040/960/836/6714/8600/7412/6387/3558/3606/3565/3458/6401/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","ERBB2/EPO/IL1B/IGF1/IL6/CCL2/ICAM1/TNF/AKT1/LEP/IL10//CD44/CASP3/SRC/TNFSF11/VCAM1/CXCL12/IL2/IL18/IL4/IFNG/SELE/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"12","GO:0048018","receptor ligand activity","38/119","478/17632",1.64187158050399e-30,1.89362522284794e-28,1.14642962989577e-28,38,"mf","ChemoRes","2056/3553/627/2247/7422/3479/3569/6347/7124/3576/3952/3630/1950/3586/1906/3082/7040/1490/7076/8600/6387/3605/3558/3606/3565/1437/3596/3552/1440/3458/6348/3600/3567/3578/3570/3574/59067/3562","EPO/IL1B/BDNF/FGF2/VEGFA/IGF1/IL6/CCL2/TNF/CXCL8/LEP/INS/EGF/IL10/EDN1/HGF//CCN2/TIMP1/TNFSF11/CXCL12/IL17A/IL2/IL18/IL4/CSF2/IL13/IL1A/CSF3/IFNG/CCL3/IL15/IL5/IL9/IL6R/IL7/IL21/IL3"
"13","GO:0051249","regulation of lymphocyte activation","38/117","472/18493",8.86173902642309e-32,1.79745606585948e-29,6.60743699338564e-30,38,"bp","ChemoRes","2064/2056/3553/3479/3569/6347/207/3952/3586/7040/836/7099/6714/8600/7412/6778/3558/3606/3565/3596/3458/6777/958/50943/3600/3567/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","ERBB2/EPO/IL1B/IGF1/IL6/CCL2/AKT1/LEP/IL10//CASP3/TLR4/SRC/TNFSF11/VCAM1/STAT6/IL2/IL18/IL4/IL13/IFNG/STAT5B/CD40/FOXP3/IL15/IL5/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"14","GO:0002237","response to molecule of bacterial origin","37/117","337/18493",6.57263330102894e-36,1.99972368183806e-33,7.35097145509816e-34,37,"bp","ChemoRes","1053/2056/4792/2353/3553/3725/5599/5743/3569/6347/5594/3383/7124/207/3576/4846/3586/1906/5054/5595/7040/836/7099/6714/1432/7412/3606/1437/3596/3717/1440/6401/7097/6348/5970/958/149233","CEBPE/EPO/NFKBIA/FOS/IL1B/JUN/MAPK8/PTGS2/IL6/CCL2/MAPK1/ICAM1/TNF/AKT1/CXCL8/NOS3/IL10/EDN1/SERPINE1/MAPK3//CASP3/TLR4/SRC/MAPK14/VCAM1/IL18/CSF2/IL13/JAK2/CSF3/SELE/TLR2/CCL3/RELA/CD40/IL23R"
"15","GO:0032496","response to lipopolysaccharide","37/117","324/18493",1.4880823589894e-36,6.03665410296701e-34,2.21907018445788e-34,37,"bp","ChemoRes","1053/2056/4792/2353/3553/3725/5599/5743/3569/6347/5594/3383/7124/207/3576/4846/3586/1906/5054/5595/7040/836/7099/6714/1432/7412/3606/1437/3596/3717/1440/6401/7097/6348/5970/958/149233","CEBPE/EPO/NFKBIA/FOS/IL1B/JUN/MAPK8/PTGS2/IL6/CCL2/MAPK1/ICAM1/TNF/AKT1/CXCL8/NOS3/IL10/EDN1/SERPINE1/MAPK3//CASP3/TLR4/SRC/MAPK14/VCAM1/IL18/CSF2/IL13/JAK2/CSF3/SELE/TLR2/CCL3/RELA/CD40/IL23R"
"16","GO:0042110","T cell activation","37/117","451/18493",3.2996931447251e-31,6.02358983569566e-29,2.21426776817079e-29,37,"bp","ChemoRes","2064/2056/3553/6774/3479/3569/6347/3383/207/3952/3630/3586/7040/836/6714/8600/7412/6778/3558/3606/3565/3458/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","ERBB2/EPO/IL1B/STAT3/IGF1/IL6/CCL2/ICAM1/AKT1/LEP/INS/IL10//CASP3/SRC/TNFSF11/VCAM1/STAT6/IL2/IL18/IL4/IFNG/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"17","GO:1903037","regulation of leukocyte cell-cell adhesion","37/117","293/18493",3.24810595267848e-38,2.96470870830728e-35,1.08982502359607e-35,37,"bp","ChemoRes","2064/2056/3553/3479/3569/6347/3383/7124/207/3952/3586/7040/960/836/6714/8600/7412/6387/3558/3606/3565/3458/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","ERBB2/EPO/IL1B/IGF1/IL6/CCL2/ICAM1/TNF/AKT1/LEP/IL10//CD44/CASP3/SRC/TNFSF11/VCAM1/CXCL12/IL2/IL18/IL4/IFNG/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"18","hsa05161","Hepatitis B","37/115","163/7843",4.00239264325258e-35,1.62497141316055e-33,4.38156668313967e-34,37,"kg","ChemoRes","4792/2353/843/4087/9134/3725/5599/6774/7157/3569/4318/5594/7124/207/3576/1385/4609/5595/7040/836/7099/6714/1432/6772/6778/3717/6776/6777/7097/5970/3718/3716/3265/5295/2885/3845/5290","NFKBIA/FOS/CASP10/SMAD2/CCNE2/JUN/MAPK8/STAT3/TP53/IL6/MMP9/MAPK1/TNF/AKT1/CXCL8/CREB1/MYC/MAPK3//CASP3/TLR4/SRC/MAPK14/STAT1/STAT6/JAK2/STAT5A/STAT5B/TLR2/RELA/JAK3/JAK1/HRAS/PIK3R1/GRB2/KRAS/PIK3CA"
"19","GO:0002696","positive regulation of leukocyte activation","36/117","372/18493",6.56711468308875e-33,1.5984357138638e-30,5.87583945328993e-31,36,"bp","ChemoRes","2056/3553/3479/3569/6347/207/3952/3586/7040/7099/6714/8600/7412/6778/3558/3606/3565/3596/3458/6777/958/50943/3600/3567/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","EPO/IL1B/IGF1/IL6/CCL2/AKT1/LEP/IL10//TLR4/SRC/TNFSF11/VCAM1/STAT6/IL2/IL18/IL4/IL13/IFNG/STAT5B/CD40/FOXP3/IL15/IL5/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"20","GO:0051251","positive regulation of lymphocyte activation","35/117","333/18493",3.11307901803341e-33,8.74296268833845e-31,3.21390748825312e-31,35,"bp","ChemoRes","2056/3553/3479/3569/6347/207/3952/7040/7099/6714/8600/7412/6778/3558/3606/3565/3596/3458/6777/958/50943/3600/3567/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","EPO/IL1B/IGF1/IL6/CCL2/AKT1/LEP//TLR4/SRC/TNFSF11/VCAM1/STAT6/IL2/IL18/IL4/IL13/IFNG/STAT5B/CD40/FOXP3/IL15/IL5/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"21","GO:1901652","response to peptide","35/117","481/18493",1.12989710067876e-27,1.58663627483776e-25,5.83246479095313e-26,35,"bp","ChemoRes","4792/3553/6774/7157/5743/3479/3383/207/3952/3630/3586/1385/1906/7040/1490/7076/308/7099/6714/1432/6772/6387/3717/6776/6777/7097/5970/958/3718/6464/5781/3667/5295/2885/5290","NFKBIA/IL1B/STAT3/TP53/PTGS2/IGF1/ICAM1/AKT1/LEP/INS/IL10/CREB1/EDN1//CCN2/TIMP1/ANXA5/TLR4/SRC/MAPK14/STAT1/CXCL12/JAK2/STAT5A/STAT5B/TLR2/RELA/CD40/JAK3/SHC1/PTPN11/IRS1/PIK3R1/GRB2/PIK3CA"
"22","hsa04933","AGE-RAGE signaling pathway in diabetic complications","35/115","100/7843",1.2396422562872e-40,1.25823689013151e-38,3.39270512247024e-39,35,"kg","ChemoRes","4087/3553/3725/5599/6774/4313/7422/3569/6347/5594/3383/7124/207/3576/4846/1906/5054/5595/2335/7040/595/836/1432/7412/6772/3717/3552/6401/6776/6777/5970/3265/5295/3845/5290","SMAD2/IL1B/JUN/MAPK8/STAT3/MMP2/VEGFA/IL6/CCL2/MAPK1/ICAM1/TNF/AKT1/CXCL8/NOS3/EDN1/SERPINE1/MAPK3/FN1//CCND1/CASP3/MAPK14/VCAM1/STAT1/JAK2/IL1A/SELE/STAT5A/STAT5B/RELA/HRAS/PIK3R1/KRAS/PIK3CA"
"23","hsa05166","Human T-cell leukemia virus 1 infection","35/115","219/7843",1.5235758611286e-27,3.86607374761383e-26,1.04244664182483e-26,35,"kg","ChemoRes","4792/1029/2353/4087/9134/3725/5599/7157/3569/5594/3383/7124/207/1385/4609/5595/7040/595/3558/1437/6776/6777/598/5970/958/3600/3559/3718/3716/3561/3560/3265/5295/3845/5290","NFKBIA/CDKN2A/FOS/SMAD2/CCNE2/JUN/MAPK8/TP53/IL6/MAPK1/ICAM1/TNF/AKT1/CREB1/MYC/MAPK3//CCND1/IL2/CSF2/STAT5A/STAT5B/BCL2L1/RELA/CD40/IL15/IL2RA/JAK3/JAK1/IL2RG/IL2RB/HRAS/PIK3R1/KRAS/PIK3CA"
"24","GO:0022409","positive regulation of cell-cell adhesion","34/117","251/18493",4.21316559851627e-36,1.53822676001829e-33,5.65451172432447e-34,34,"bp","ChemoRes","2056/3553/3479/3569/6347/3383/7124/207/3952/3586/7040/960/6714/8600/7412/3558/3606/3565/3458/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","EPO/IL1B/IGF1/IL6/CCL2/ICAM1/TNF/AKT1/LEP/IL10//CD44/SRC/TNFSF11/VCAM1/IL2/IL18/IL4/IFNG/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"25","GO:0030099","myeloid cell differentiation","34/117","405/18493",6.16920181908312e-29,1.02380708370329e-26,3.76350828676124e-27,34,"bp","ChemoRes","1053/2056/4792/2353/2068/1969/3725/6774/7422/4318/7124/1385/4609/7040/836/7099/6714/1432/8600/6772/3605/3565/1437/3717/1440/3458/6777/7097/6348/3567/3718/149233/5781/5295","CEBPE/EPO/NFKBIA/FOS/ERCC2/EPHA2/JUN/STAT3/VEGFA/MMP9/TNF/CREB1/MYC//CASP3/TLR4/SRC/MAPK14/TNFSF11/STAT1/IL17A/IL4/CSF2/JAK2/CSF3/IFNG/STAT5B/TLR2/CCL3/IL5/JAK3/IL23R/PTPN11/PIK3R1"
"26","hsa04659","Th17 cell differentiation","34/115","107/7843",9.27690165412819e-38,6.27737011929341e-36,1.6926276702269e-36,34,"kg","ChemoRes","4792/2353/4087/3553/3725/5599/6774/3569/5594/5595/7040/1432/6772/6778/3605/3558/3565/3717/3458/6776/6777/5970/50943/3559/3570/3718/3716/3594/149233/3561/3566/50615/59067/3560","NFKBIA/FOS/SMAD2/IL1B/JUN/MAPK8/STAT3/IL6/MAPK1/MAPK3//MAPK14/STAT1/STAT6/IL17A/IL2/IL4/JAK2/IFNG/STAT5A/STAT5B/RELA/FOXP3/IL2RA/IL6R/JAK3/JAK1/IL12RB1/IL23R/IL2RG/IL4R/IL21R/IL21/IL2RB"
"27","GO:0050863","regulation of T cell activation","33/117","305/18493",1.03839126568891e-31,1.99535079527906e-29,7.33489675209618e-30,33,"bp","ChemoRes","2064/2056/3553/3479/3569/6347/207/3952/3586/7040/836/6714/8600/7412/3558/3606/3565/3458/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","ERBB2/EPO/IL1B/IGF1/IL6/CCL2/AKT1/LEP/IL10//CASP3/SRC/TNFSF11/VCAM1/IL2/IL18/IL4/IFNG/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"28","GO:0050900","leukocyte migration","33/117","478/18493",2.54801381299645e-25,2.5142698462838e-23,9.24243986222043e-24,33,"bp","ChemoRes","3553/4312/7422/3569/6347/4318/3162/3383/7124/207/3576/3952/3586/1906/5054/5595/2335/7040/960/6714/1432/8600/7412/6387/6401/6777/6348/3570/6464/5781/5295/2885/5290","IL1B/MMP1/VEGFA/IL6/CCL2/MMP9/HMOX1/ICAM1/TNF/AKT1/CXCL8/LEP/IL10/EDN1/SERPINE1/MAPK3/FN1//CD44/SRC/MAPK14/TNFSF11/VCAM1/CXCL12/SELE/STAT5B/CCL3/IL6R/SHC1/PTPN11/PIK3R1/GRB2/PIK3CA"
"29","GO:1903039","positive regulation of leukocyte cell-cell adhesion","33/117","214/18493",5.81759093373019e-37,3.03428921414984e-34,1.11540277300842e-34,33,"bp","ChemoRes","2056/3553/3479/3569/6347/3383/7124/207/3952/7040/960/6714/8600/7412/3558/3606/3565/3458/6777/50943/3600/3559/3570/3574/3718/3594/149233/3566/59067/5781/5295/2885/5290","EPO/IL1B/IGF1/IL6/CCL2/ICAM1/TNF/AKT1/LEP//CD44/SRC/TNFSF11/VCAM1/IL2/IL18/IL4/IFNG/STAT5B/FOXP3/IL15/IL2RA/IL6R/IL7/JAK3/IL12RB1/IL23R/IL4R/IL21/PTPN11/PIK3R1/GRB2/PIK3CA"
"30","hsa05205","Proteoglycans in cancer","33/115","201/7843",2.53974177910001e-26,5.15567581157302e-25,1.39017444750738e-25,33,"kg","ChemoRes","2064/11211/4087/6774/7157/2247/4313/7422/3479/4318/5594/7124/207/1956/4609/5595/2335/3082/7040/595/960/836/7099/6714/1432/2099/7097/5781/3265/5295/2885/3845/5290","ERBB2/FZD10/SMAD2/STAT3/TP53/FGF2/MMP2/VEGFA/IGF1/MMP9/MAPK1/TNF/AKT1/EGFR/MYC/MAPK3/FN1/HGF//CCND1/CD44/CASP3/TLR4/SRC/MAPK14/ESR1/TLR2/PTPN11/HRAS/PIK3R1/GRB2/KRAS/PIK3CA"
"31","GO:1903706","regulation of hemopoiesis","32/117","418/18493",6.13573239510162e-26,6.58869381603412e-24,2.42199962964538e-24,32,"bp","ChemoRes","2064/4792/2353/3725/6774/7124/1385/4609/7040/7099/1432/8600/6772/3605/3558/3606/3565/1437/1440/3458/6777/6348/50943/3600/3567/3559/3574/3718/3594/149233/3566/5295","ERBB2/NFKBIA/FOS/JUN/STAT3/TNF/CREB1/MYC//TLR4/MAPK14/TNFSF11/STAT1/IL17A/IL2/IL18/IL4/CSF2/CSF3/IFNG/STAT5B/CCL3/FOXP3/IL15/IL5/IL2RA/IL7/JAK3/IL12RB1/IL23R/IL4R/PIK3R1"
"32","GO:0002791","regulation of peptide secretion","31/117","465/18493",2.62195932453487e-23,1.74050427161396e-21,6.39808256226211e-22,31,"bp","ChemoRes","3553/3479/3569/7124/3952/3630/3586/2597/1956/5595/2335/7040/1401/308/7099/6714/1432/8600/3558/3596/3717/3552/3458/7097/6348/958/50943/3567/3566/5781/3667","IL1B/IGF1/IL6/TNF/LEP/INS/IL10/GAPDH/EGFR/MAPK3/FN1//CRP/ANXA5/TLR4/SRC/MAPK14/TNFSF11/IL2/IL13/JAK2/IL1A/IFNG/TLR2/CCL3/CD40/FOXP3/IL5/IL4R/PTPN11/IRS1"
"33","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","31/117","245/18493",6.51643251157689e-32,1.39949971175101e-29,5.14455198282386e-30,31,"bp","ChemoRes","2056/627/6774/7157/7422/3479/3569/3383/3952/1950/1956/3082/7040/960/6714/3558/3606/3565/1437/3596/3717/1440/3458/958/3600/3567/3570/149233/59067/3562/6464","EPO/BDNF/STAT3/TP53/VEGFA/IGF1/IL6/ICAM1/LEP/EGF/EGFR/HGF//CD44/SRC/IL2/IL18/IL4/CSF2/IL13/JAK2/CSF3/IFNG/CD40/IL15/IL5/IL6R/IL23R/IL21/IL3/SHC1"
"34","GO:0071900","regulation of protein serine/threonine kinase activity","31/117","496/18493",1.79324598281777e-22,1.09119018054461e-20,4.0112081194608e-21,31,"bp","ChemoRes","2064/1029/11211/9134/3553/2247/7422/3479/5594/7124/207/1950/1906/1956/5595/3082/7040/595/836/7099/6714/1432/8600/3717/3458/958/6464/5781/3265/5159/3845","ERBB2/CDKN2A/FZD10/CCNE2/IL1B/FGF2/VEGFA/IGF1/MAPK1/TNF/AKT1/EGF/EDN1/EGFR/MAPK3/HGF//CCND1/CASP3/TLR4/SRC/MAPK14/TNFSF11/JAK2/IFNG/CD40/SHC1/PTPN11/HRAS/PDGFRB/KRAS"
"35","GO:1904951","positive regulation of establishment of protein localization","31/117","437/18493",4.06896890907291e-24,3.229522931962e-22,1.18717056271578e-22,31,"bp","ChemoRes","2064/3553/5599/7157/5743/3479/3569/5594/7124/3952/3630/3586/2597/1956/999/5595/7040/7099/6714/1432/3558/3596/3717/3552/3458/7097/6348/3567/3566/3265/5295","ERBB2/IL1B/MAPK8/TP53/PTGS2/IGF1/IL6/MAPK1/TNF/LEP/INS/IL10/GAPDH/EGFR/CDH1/MAPK3//TLR4/SRC/MAPK14/IL2/IL13/JAK2/IL1A/IFNG/TLR2/CCL3/IL5/IL4R/HRAS/PIK3R1"
"36","hsa05163","Human cytomegalovirus infection","31/115","225/7843",2.58262548131122e-22,2.38305896684626e-21,6.42567105398008e-22,31,"kg","ChemoRes","4792/1029/3553/6774/7157/5743/7422/3569/6347/5594/7124/207/3576/1385/1956/4609/5595/595/836/6714/1432/6387/6348/5970/3570/3716/3265/5295/2885/3845/5290","NFKBIA/CDKN2A/IL1B/STAT3/TP53/PTGS2/VEGFA/IL6/CCL2/MAPK1/TNF/AKT1/CXCL8/CREB1/EGFR/MYC/MAPK3/CCND1/CASP3/SRC/MAPK14/CXCL12/CCL3/RELA/IL6R/JAK1/HRAS/PIK3R1/GRB2/KRAS/PIK3CA"
"37","GO:0005125","cytokine activity","30/119","219/17632",4.2768091574798e-31,7.39887984244006e-29,4.47939485441306e-29,30,"mf","ChemoRes","2056/3553/2247/7422/3569/6347/7124/3576/3586/1906/7040/7076/8600/6387/3605/3558/3606/3565/1437/3596/3552/1440/3458/6348/3600/3567/3578/3574/59067/3562","EPO/IL1B/FGF2/VEGFA/IL6/CCL2/TNF/CXCL8/IL10/EDN1//TIMP1/TNFSF11/CXCL12/IL17A/IL2/IL18/IL4/CSF2/IL13/IL1A/CSF3/IFNG/CCL3/IL15/IL5/IL9/IL7/IL21/IL3"
"38","GO:0050708","regulation of protein secretion","30/117","438/18493",6.86086948302534e-23,4.45423520533093e-21,1.63737401052255e-21,30,"bp","ChemoRes","3553/3479/3569/7124/3952/3630/3586/2597/1956/5595/2335/7040/1401/308/7099/6714/1432/3558/3596/3717/3552/3458/7097/6348/958/50943/3567/3566/5781/3667","IL1B/IGF1/IL6/TNF/LEP/INS/IL10/GAPDH/EGFR/MAPK3/FN1//CRP/ANXA5/TLR4/SRC/MAPK14/IL2/IL13/JAK2/IL1A/IFNG/TLR2/CCL3/CD40/FOXP3/IL5/IL4R/PTPN11/IRS1"
